student_id,age,gender,origin,hs_gpa,admission_score,first_sem_gpa,socioeconomic_level,scholarship,loan,financial_aid,dropout
554,17.0,Female,Urban,3.765144941647243,79.00856416143615,4.092585607548222,5.0,No,No,No,0
555,28.0,Male,Rural,3.9579768964889226,82.83671404036434,3.6999065139390663,5.0,Yes,Yes,Yes,0
556,29.0,Female,Urban,3.878426461257116,58.12112541077329,3.5425721504167957,6.0,No,No,No,0
557,17.0,Male,Urban,2.9281694784920957,85.20984638904966,2.996889941861211,2.0,No,Yes,No,1
558,30.0,Female,Rural,4.198856955145248,125.0,2.796313717839944,2.0,No,No,No,0
559,26.0,Male,Urban,3.128800686896491,57.691206547212076,3.0015824421224915,5.0,No,No,No,1
560,31.0,Male,Urban,2.919074127455629,67.95274932760746,3.257165191856989,3.0,No,Yes,No,1
561,32.0,Male,Urban,3.234913486092026,52.449367251966734,3.6255276352469004,2.0,No,Yes,Yes,0
562,28.0,Female,Urban,3.5347796959675652,70.05493836068686,3.5437914372867647,1.0,No,Yes,No,0
563,22.0,Male,Urban,4.028454856838674,73.47644967141277,2.9669322421601096,2.0,No,Yes,No,1
564,23.0,Male,Urban,3.974299095413007,67.5955589958427,3.260288802197494,4.0,Yes,Yes,No,0
565,29.0,Female,Rural,3.5865004373649056,76.43397628673233,3.5184972532758256,4.0,No,Yes,No,0
566,17.0,Female,Urban,4.159743333407383,66.2238273358312,1.9087591638093744,3.0,No,No,No,0
567,20.0,Male,Urban,3.648893744039188,70.04861234279277,2.594374133293149,5.0,Yes,No,No,0
568,25.0,Female,Rural,4.13759034228028,52.71202998096376,2.5700542273017106,3.0,No,No,Yes,0
569,33.0,Male,Urban,2.757678723114484,70.51206600859955,3.046370852858322,3.0,Yes,No,Yes,0
570,30.0,Male,Urban,2.6554956043697255,59.78756311447277,,3.0,Yes,Yes,No,0
571,31.0,Male,Urban,,64.60265676660539,3.003757577902279,3.0,Yes,No,No,0
572,19.0,Male,Urban,2.765950532324398,68.8758512616765,2.5121510005415093,3.0,No,Yes,No,1
573,21.0,Female,Urban,3.419088479714768,72.29173159062873,3.7488063241604723,5.0,No,Yes,No,0
574,21.0,Female,Urban,3.541138348790741,50.24001244974619,3.4331403141546564,3.0,Yes,Yes,No,0
575,30.0,Female,Urban,3.3072294956073223,51.23888550526952,,2.0,No,Yes,No,1
576,26.0,Male,Urban,3.32790631569073,66.37629937302167,3.222010008704997,3.0,No,Yes,No,1
577,20.0,Female,Urban,4.4355759271068855,75.69263126339263,2.310514645285937,5.0,No,No,No,0
578,30.0,Male,Rural,2.0822390949001806,74.32289701091517,4.573614895839357,4.0,No,No,No,0
579,28.0,Female,Urban,4.130324180833697,80.71336522279272,2.8474683887005643,2.0,Yes,Yes,No,0
580,33.0,Male,Urban,4.977103405676139,85.61291757781136,2.897116869386271,3.0,No,No,No,0
581,26.0,Male,Urban,3.61415073633964,75.95719993413638,3.2794413339429305,3.0,No,No,No,0
582,,Female,Urban,3.5886151227123495,69.76165276108892,3.0524978342477773,1.0,No,No,No,0
583,32.0,Male,Urban,4.035822477373816,57.622506378305935,3.165990725852221,6.0,No,No,Yes,0
584,19.0,Male,Rural,4.6973127243408115,58.64718664507026,,5.0,No,No,No,0
585,17.0,Female,Urban,2.8871706305285985,64.39395434110162,3.3938405955159956,2.0,Yes,Yes,No,0
586,31.0,Male,Rural,3.6526136001331357,73.2098392796727,3.881134646584293,3.0,Yes,No,,0
587,24.0,Female,Rural,3.4882700850754937,72.64882639828559,4.115084576028208,3.0,No,No,Yes,0
588,28.0,Male,Urban,3.9356287661038794,70.0509250712575,2.433712282826395,2.0,No,Yes,No,1
589,18.0,Female,Rural,3.6955120178577077,68.16732810454477,4.564922508310313,2.0,No,No,Yes,0
590,29.0,Female,Rural,3.995791869450528,77.56595505164879,3.7642642363974668,1.0,No,Yes,Yes,0
591,23.0,Female,Urban,3.3470203908470744,72.49998917328502,3.9795263647546864,4.0,No,No,No,0
592,34.0,Male,Urban,3.6294012933411124,73.57416162229721,2.5232290719124957,3.0,No,Yes,No,0
593,28.0,Male,Urban,3.19779457175569,73.70124542877232,3.8679196163000054,4.0,No,No,No,0
594,33.0,Male,Rural,3.2014256977943725,63.44448452477243,3.5448894808447653,5.0,Yes,Yes,No,1
595,31.0,Female,Urban,3.5150760955962532,57.629949749005924,2.7845542420329807,4.0,Yes,No,No,0
596,32.0,Male,Urban,3.5147940569523697,75.89353351689181,5.0,3.0,No,No,Yes,0
597,17.0,Female,Urban,2.896509754658383,75.00072842910686,,2.0,,No,Yes,0
598,30.0,Female,Rural,4.542035027585266,67.35968726882479,3.023060250104465,4.0,Yes,Yes,No,0
599,27.0,Male,Rural,3.5189495458682587,65.01110880581862,3.3698713629379755,4.0,No,No,No,0
600,23.0,Female,Urban,2.7697795422518707,97.34108860330198,3.9429746199919324,5.0,No,Yes,No,0
601,21.0,Male,Rural,4.260920755572535,60.88949147380931,4.119094642362732,2.0,No,Yes,No,0
602,28.0,Male,Urban,3.1510303077533064,67.38947079382457,3.680327377853192,1.0,No,Yes,No,1
603,19.0,Female,Urban,3.904968800846799,73.18611253722895,4.188898685730836,5.0,Yes,Yes,No,0
604,19.0,Male,Urban,3.589789814034025,56.149233083757025,4.391332083920192,4.0,Yes,No,Yes,0
605,32.0,Female,Urban,3.7503697362293744,71.40683160007714,2.227505347707632,1.0,No,No,No,1
606,30.0,Male,Urban,3.7026126517088818,91.572989450294,2.8268724032392294,4.0,No,Yes,No,0
607,27.0,Female,Urban,3.254899333678427,81.2064183814424,2.463870226483382,1.0,No,No,No,0
608,,Female,Rural,3.6245677723032848,77.58640402743929,3.2933959444086858,4.0,Yes,Yes,No,0
609,22.0,Male,Urban,4.819855232231117,77.10913514734462,4.370271629244521,3.0,No,Yes,No,0
610,29.0,Female,Urban,2.25743649310005,71.34357059856009,3.7382797744356315,4.0,Yes,No,No,0
611,19.0,Female,Urban,3.6395742640096227,81.5007155147571,2.3792822179769493,1.0,Yes,No,Yes,0
612,24.0,Male,Urban,3.860988883567495,68.12965880153702,2.980983375335826,5.0,No,No,No,1
613,18.0,Female,Rural,2.9686370899192633,64.9263214396308,4.03877946291603,6.0,Yes,No,No,0
614,23.0,Male,Rural,2.7777911729040285,71.22451209095799,2.790803128031961,6.0,Yes,No,No,0
615,22.0,Male,Rural,4.895349547402977,80.86835924883502,3.138635636609945,4.0,Yes,No,No,0
616,23.0,Male,Urban,,73.96510708902177,,3.0,No,No,Yes,0
617,25.0,Female,Urban,4.847397096961645,78.09446736473745,1.7588001914041664,6.0,No,No,Yes,0
618,16.0,Male,Urban,3.9214579861777357,45.71056940897236,3.839672423082864,4.0,Yes,Yes,No,0
619,22.0,Male,Rural,3.645684636217268,84.31668874689991,3.489851991710752,4.0,No,No,No,0
620,32.0,Female,Urban,3.8855823072290665,98.08722069155507,3.670820601819189,4.0,No,Yes,,0
621,24.0,Male,Urban,3.98100326727364,86.01884860673627,2.4330724266079145,2.0,Yes,No,No,0
622,26.0,Female,Urban,4.3077931340262605,66.18856077417819,2.6016054136398004,5.0,Yes,Yes,No,1
623,17.0,Male,Urban,,59.81868061174944,2.7385334209258754,4.0,No,No,No,0
624,23.0,Male,Urban,3.6867663764701115,73.32957079047982,3.4164519604309755,2.0,Yes,No,No,0
625,34.0,Male,Urban,3.7057725101602674,58.15628965013667,3.2722779638476456,,No,No,No,0
626,26.0,Male,Urban,4.411147993247387,78.70805850178724,3.3182532023058244,2.0,Yes,No,Yes,0
627,16.0,Male,Urban,4.090180945291258,63.695074499472284,4.649373545142085,3.0,Yes,No,No,0
628,29.0,Female,Rural,2.9987870680064383,81.52796414667547,4.260385394336406,6.0,No,No,No,0
629,30.0,Male,Urban,3.2186227216444228,86.34563337888754,2.6407827800904493,3.0,No,No,No,0
630,23.0,Female,Rural,3.798449294446425,45.612977027437914,2.6931981171783956,3.0,Yes,No,No,0
631,16.0,Female,Urban,,73.51333613016749,4.588581931550011,5.0,Yes,Yes,No,0
632,31.0,Female,Urban,3.374107788361223,61.62062550318451,2.962422816345188,1.0,No,No,No,0
633,20.0,Male,Urban,3.026448250968598,53.08264071737448,4.319071030205561,2.0,Yes,No,No,0
634,33.0,Male,Rural,3.443014284286916,62.59188501368846,4.49489754857685,4.0,Yes,No,No,0
635,22.0,Male,Urban,3.854176584093049,67.37279344361025,,2.0,No,No,No,0
636,23.0,Female,Urban,,82.40424689448338,3.0004107639288087,4.0,Yes,Yes,No,0
637,31.0,Female,Urban,3.605538568976231,51.74311280418143,3.282264938605192,5.0,Yes,No,Yes,0
638,18.0,Female,Urban,4.844910017766541,82.60975104589002,2.524990900426866,4.0,No,No,No,1
639,16.0,Male,Urban,3.5541519675667206,94.21675494259247,2.4337092816678707,1.0,Yes,No,No,0
640,30.0,Male,Urban,5.0,77.16929279100358,,2.0,No,No,No,0
641,33.0,Male,Urban,4.200991253460229,76.55129499666849,3.8981580703144876,3.0,No,Yes,Yes,0
642,34.0,Male,Urban,3.8980334590934724,69.83892859536053,2.8576855884355172,6.0,Yes,No,No,1
643,18.0,Male,Urban,3.3005798135654296,55.899517169856324,3.0509420658280644,4.0,Yes,No,No,1
644,18.0,Female,Urban,1.9053035878572413,76.41792792720997,2.8438075269904695,4.0,No,Yes,No,0
645,22.0,Female,Urban,3.5069210324107982,74.6083298103216,2.1241300674971493,4.0,No,Yes,No,0
646,29.0,Female,Urban,3.7069309766175853,140.0,4.403500647617762,3.0,Yes,No,No,0
647,33.0,Male,Rural,4.7534719229730165,100.0,1.342211887331744,4.0,Yes,No,No,0
648,31.0,Male,Urban,2.7721502693849747,78.73337128033664,2.6927414155376597,1.0,No,Yes,Yes,0
649,23.0,Female,Urban,4.743531817991901,75.10854015474607,3.6629804330677427,3.0,No,Yes,No,1
650,33.0,Female,Rural,3.44925335664755,88.7431758564372,2.0993257984843274,5.0,No,No,No,0
651,20.0,Female,Urban,4.034434127103272,53.85740728876,,2.0,No,No,No,0
652,18.0,Male,Rural,2.0760921506823182,56.287568704801274,4.2178619277176885,4.0,Yes,No,No,0
653,24.0,Male,Urban,3.683418228905649,65.49752207985102,2.528199880597792,4.0,Yes,No,No,0
654,17.0,Male,Rural,3.393760767641353,62.14084877952298,,2.0,No,Yes,No,0
655,28.0,Female,Urban,4.009457646092869,78.32720033693899,2.3274768921074247,5.0,No,No,No,0
656,34.0,Female,Rural,3.6547351726540636,66.19070539708238,3.621373845959147,2.0,No,No,No,0
657,18.0,Male,Rural,,90.87920609192295,,6.0,No,Yes,No,0
658,18.0,Male,Urban,4.168192582373417,88.24536904014397,3.388088080318269,3.0,No,Yes,No,1
659,19.0,Male,Rural,4.016777243580953,79.24085256350614,4.308555333746531,4.0,No,No,Yes,0
660,19.0,Female,Urban,3.9580609176775976,65.36809860213039,3.59252844359955,6.0,No,No,No,0
661,26.0,Male,Rural,4.205349217276453,77.40340673001467,4.29233527589242,5.0,No,No,No,0
662,26.0,Male,Urban,4.260580464750591,79.73271212495304,,3.0,No,Yes,No,0
663,34.0,Male,Rural,,57.20114025416364,2.2558231642331488,2.0,Yes,No,Yes,0
664,24.0,Female,Rural,2.7854055163388716,74.18535678336305,3.4246457290524916,4.0,Yes,No,No,0
665,33.0,Female,Urban,2.7690226367106643,78.47336543344966,3.6071071190014146,4.0,Yes,Yes,Yes,1
666,30.0,Male,Urban,4.409850740391296,72.59756447498444,2.059015183537638,1.0,No,No,No,1
667,32.0,Female,Urban,4.0262684634966535,88.85332158946248,4.28230919412457,3.0,No,No,No,0
668,19.0,Male,Rural,3.661217608525796,84.56995601354141,3.2699139304998663,5.0,No,No,Yes,0
669,24.0,Male,Urban,3.3392110468802545,60.09301148954295,3.5099475733549608,3.0,Yes,Yes,No,1
670,33.0,Male,Rural,3.6189342587641593,71.49378806520963,2.4982693408493786,2.0,No,,No,1
671,30.0,Female,Urban,3.6148765260362756,59.9736878974644,3.2735302216548035,4.0,No,Yes,Yes,1
672,20.0,Male,Rural,3.3979447762453128,76.95467136827116,3.455341924366471,3.0,No,No,No,0
673,32.0,Female,Rural,3.1805850438874446,59.59422154850598,2.9544473717884525,5.0,No,No,No,0
674,30.0,Male,Urban,4.898590111492928,81.07973525807361,3.2799540791371466,3.0,Yes,No,Yes,0
675,18.0,Male,Urban,3.7371359630113576,,1.5197486763019743,1.0,Yes,No,Yes,0
676,17.0,Female,Urban,3.236517235366434,81.65001503053357,4.304965817096528,2.0,Yes,Yes,No,0
677,20.0,Female,Urban,2.8187630184661563,68.25898459747258,2.323974245788283,2.0,No,Yes,No,1
678,2.0,Male,Urban,,52.524481645930635,1.4694872973621373,6.0,Yes,No,Yes,0
679,18.0,Female,Rural,4.031835888470381,91.19002218147631,2.4469193569877836,3.0,No,Yes,No,0
680,16.0,Female,Rural,4.055030231111002,67.92917789764114,2.5472691353757715,3.0,No,No,No,0
681,18.0,Male,Urban,3.4689878729169914,86.52028074180295,,6.0,No,No,No,0
682,,Female,Rural,3.631026416338533,75.16218804471842,2.4840116687988205,2.0,No,No,No,0
683,23.0,Female,Urban,3.4169685179119433,78.08694778426505,3.4423924639567014,4.0,No,No,No,0
684,21.0,Male,Rural,2.9352982202184155,91.9569893717754,2.4473019671342473,6.0,No,Yes,No,1
685,24.0,Male,Rural,4.381011743692062,74.08282362190238,4.980470999984044,5.0,Yes,No,No,0
686,29.0,Male,Urban,3.823581186178641,86.80277568829122,3.651024216579577,2.0,No,No,No,0
687,20.0,Female,Rural,5.0,52.18809333932184,4.779669968220282,3.0,Yes,Yes,Yes,0
688,24.0,Female,Urban,3.1462978275952556,80.45320179519834,2.402972641076994,2.0,Yes,,No,0
689,29.0,Male,Urban,3.51747997898212,,3.7454749860500165,4.0,No,Yes,No,0
690,,Male,Rural,4.1297821310724565,68.39119166654841,2.4494362765392044,2.0,Yes,Yes,No,1
691,33.0,Female,Urban,3.4529431634599885,70.10459635527799,3.6770564967029467,2.0,No,No,No,0
692,34.0,Male,Urban,2.7673829832623222,74.15832540092073,3.7565549502657225,2.0,No,No,No,0
693,,Male,Urban,3.0306782268607018,89.88592573364849,1.9383943424873982,2.0,No,Yes,No,0
694,32.0,Female,Rural,3.6604500393844464,47.755442628668426,2.3045472452489424,4.0,No,No,No,0
695,20.0,Female,Rural,3.806020397344325,70.52848213950172,2.280520307031386,2.0,Yes,Yes,No,1
696,33.0,Male,Urban,3.543236804047498,61.40215504351302,2.010451284287782,3.0,Yes,No,No,0
697,28.0,Female,Rural,4.20209107371715,83.98976805631796,2.628336811259807,2.0,No,No,No,0
698,20.0,Male,Urban,4.195659325231764,64.92289894419862,2.444745784872261,3.0,No,No,No,0
699,17.0,Female,Urban,3.793667486327834,75.48124058387447,2.0565360948296574,3.0,Yes,Yes,No,0
700,23.0,Female,Urban,3.6161351432110966,65.22995470800144,3.2906621691658016,3.0,No,Yes,Yes,0
701,30.0,Female,Urban,3.448264604634219,78.01670381574827,3.648660818512608,4.0,No,No,Yes,0
702,20.0,Male,Urban,3.930615078855425,82.17763992532491,2.160191320642653,2.0,Yes,Yes,No,0
703,25.0,Female,Urban,4.151775548286668,65.23120021792667,2.7660909492465944,4.0,No,No,No,1
704,18.0,Male,Urban,3.636362888888999,70.58890621888919,,3.0,No,No,No,1
705,24.0,Male,Urban,3.869998940054037,52.955677716045585,3.025756091016641,1.0,No,No,No,0
706,16.0,Male,Rural,3.4054120906282908,73.66479744354076,2.6504254326750276,2.0,No,Yes,No,0
707,34.0,Female,Urban,2.7530702524280537,80.27521521587097,3.8589578847330515,5.0,No,No,No,0
708,25.0,Female,Urban,2.9994273907721203,63.335139672549396,3.8880806576533855,1.0,No,No,No,0
709,31.0,Female,Urban,4.059459603239878,83.4443525669934,3.754065520891642,2.0,No,Yes,Yes,0
710,18.0,Male,Urban,3.8682018091444252,45.12027580956423,3.043419761591379,5.0,No,No,No,0
711,19.0,Male,Urban,4.554128203222844,47.783974649583826,,1.0,Yes,Yes,No,0
712,19.0,Female,Rural,3.633659057384429,53.341091310863916,4.602161957012417,2.0,No,No,No,1
713,26.0,Male,Rural,4.118864242726667,64.18246261587554,2.888021913703561,2.0,Yes,No,No,0
714,32.0,Male,Rural,4.393810158334223,70.22342257051292,3.113259835365775,5.0,No,No,Yes,0
715,27.0,Male,Urban,4.196670098858915,69.05362540835996,4.159948011175932,2.0,No,Yes,No,0
716,25.0,Male,Rural,3.2348718319781646,69.19489662565759,2.569522547204586,6.0,No,No,No,0
717,33.0,Male,Urban,3.4892605033442754,78.68291225310476,3.5277766198141367,2.0,No,No,No,1
718,19.0,Male,Urban,3.6778636438214134,64.33456187831706,3.2457128243844156,4.0,No,Yes,No,0
719,19.0,Female,Urban,3.008478785821826,54.8370933769679,2.6460168874044783,4.0,Yes,Yes,No,0
720,28.0,Female,Rural,,55.074554931893104,3.0232200952377033,3.0,No,No,No,0
721,32.0,Male,Rural,4.214393099785316,95.35198025246206,1.951011210239071,3.0,No,No,No,1
722,21.0,Female,Urban,3.3114870562770307,41.7746048127124,2.7737442083356054,3.0,Yes,No,Yes,0
723,20.0,Female,Urban,4.783532529961551,67.8840569094729,1.6117425417585585,2.0,No,Yes,No,1
724,,Male,Rural,3.425565630596758,87.49488313925679,5.0,6.0,Yes,No,Yes,0
725,30.0,Male,Rural,3.4782252145584174,75.80038747903494,4.412281712972347,3.0,No,No,Yes,0
726,21.0,Male,Urban,3.457032692881083,60.04532553334165,4.190427844693655,4.0,Yes,No,No,0
727,31.0,Male,Urban,3.175034368251989,70.02623173549493,3.4489100727061426,4.0,Yes,No,Yes,0
728,25.0,Female,Urban,3.850714895694426,-25.0,4.005929061251743,6.0,No,No,Yes,0
729,29.0,Male,Urban,3.612015528357376,84.4977854049163,4.224606322381233,2.0,No,No,No,0
730,27.0,Male,Urban,4.596823114013582,59.207905378257664,4.019364235277016,2.0,Yes,Yes,No,0
731,25.0,Female,Urban,3.964385957742887,79.1254980406382,3.9410417558489947,5.0,No,No,No,0
732,26.0,Female,Urban,3.9226136938183527,73.03000693423891,,3.0,No,Yes,No,0
733,34.0,Female,Urban,3.4670772923583257,83.25285776653408,3.548746177124356,4.0,No,No,No,0
734,23.0,Male,Urban,2.7514603713033727,86.68498471036048,2.777940547249666,4.0,No,Yes,No,0
735,33.0,Female,Urban,3.5462979607992295,65.88033445999562,2.2608840563414265,5.0,Yes,Yes,No,0
736,31.0,Female,Rural,3.089824835161692,52.60488755099614,2.2919631175223922,5.0,No,Yes,No,0
737,19.0,Male,Urban,4.171105960749114,74.75003822339576,3.5470495180801005,4.0,No,No,Yes,0
738,32.0,Male,Rural,3.58173426767316,91.31945724774755,4.047016887549033,1.0,No,Yes,No,0
739,23.0,Male,Rural,4.599445711840201,78.22698530596385,2.1101182385278765,5.0,No,Yes,Yes,0
740,19.0,Male,Urban,4.041186186514888,72.7619539652313,4.600543279231544,1.0,Yes,No,No,0
741,,Female,Urban,4.101321573388861,98.81254641296127,4.379298270580167,5.0,No,No,Yes,0
742,18.0,Female,Urban,3.7383942884665267,57.51968941745981,2.8992347538231242,1.0,No,Yes,No,0
743,22.0,Male,Urban,3.7252034006475903,80.83588225540075,,,Yes,Yes,No,0
744,18.0,Female,Urban,3.9919637203171856,63.154748069705924,3.144796686751612,4.0,Yes,Yes,No,1
745,26.0,Male,Rural,4.153601290148292,70.5956119960921,3.988044328808707,1.0,Yes,Yes,No,0
746,34.0,Male,Urban,3.173657842623686,71.07572328810379,2.8963414830135243,4.0,No,No,No,0
747,34.0,Male,Rural,3.8953684063851877,88.17563963452001,2.3174623108769934,4.0,Yes,No,Yes,0
748,33.0,Male,Rural,5.0,58.76783433486311,3.477083057706109,2.0,Yes,No,No,0
749,20.0,Female,Urban,3.5461859838627277,63.57894749053791,1.5497947489322295,5.0,No,No,No,0
750,20.0,Female,Urban,3.4466739506375315,50.884575730387546,3.314320301673257,4.0,Yes,No,No,0
751,28.0,Male,Urban,3.184518039958438,75.84638996459799,4.128640969434072,3.0,Yes,Yes,No,0
752,34.0,Female,Rural,2.73086146533408,64.50121828159118,3.445626964160953,6.0,Yes,Yes,No,0
753,31.0,Male,Urban,4.3133318562846865,75.06360451195454,3.8252131842994013,2.0,Yes,No,No,0
754,19.0,Female,Rural,3.6365792509815704,57.120810576168225,3.595738393902217,2.0,No,No,Yes,0
755,29.0,Male,Urban,3.779776560384949,65.68739655829869,3.7829084299279883,5.0,Yes,No,No,0
756,25.0,Female,Rural,4.706900561930628,82.4671486597962,3.3165607906611747,2.0,No,No,No,0
757,24.0,Female,Urban,5.0,67.9081694308351,2.5366974316117066,5.0,Yes,Yes,No,0
758,25.0,Male,Urban,3.06687244847987,77.50766951820562,3.020525254530928,2.0,Yes,No,No,0
759,26.0,Male,Urban,4.23273510656533,76.33991869174798,3.1413905435169243,5.0,Yes,Yes,No,0
760,33.0,Male,Urban,3.9743072612628003,65.7619277805538,4.207089059508505,3.0,No,No,No,0
761,31.0,Male,Rural,3.839755419188985,51.2830488015419,4.500914292321566,4.0,No,Yes,Yes,0
762,16.0,Female,Urban,3.887987236048681,81.8248005248097,3.5364895285833082,4.0,Yes,No,Yes,0
763,30.0,Female,Urban,3.5870772898102032,72.04848846778303,2.5977972904635913,3.0,Yes,No,No,0
764,21.0,Male,Urban,4.554769882288275,81.79936107765897,2.6162543174870327,3.0,Yes,Yes,Yes,0
765,22.0,Male,Rural,3.9699890266316666,45.847738776060545,3.04999679002237,4.0,No,Yes,No,0
766,27.0,Female,Urban,3.808217868167999,50.144688231079904,4.311037997463005,2.0,No,Yes,No,0
767,34.0,Male,Urban,4.349654523717157,44.28727020586282,3.4676589849895127,5.0,No,No,No,0
768,17.0,Female,Rural,4.139447418777063,59.47794806740765,3.1557335254962493,5.0,No,No,No,0
769,,Female,Urban,3.877675955794076,82.50339882404342,2.587990001848093,2.0,No,No,No,0
770,20.0,Male,Urban,3.7977330484120513,76.79190383191496,3.9059032080364573,2.0,No,No,No,1
771,33.0,Male,Rural,4.655072331344595,69.59015250357042,3.431497206121083,3.0,Yes,Yes,No,0
772,24.0,Male,Urban,3.907381550584759,71.57488354319803,3.159377766469045,4.0,No,No,No,0
773,32.0,Male,Urban,3.547786060593861,79.12945855157714,3.2827389732198045,,No,No,No,0
774,32.0,Female,Rural,3.0873908680841358,66.37419548510539,4.5492127920093175,3.0,No,Yes,No,0
775,,Male,Rural,3.395277597849618,74.75282740357675,3.0716978696601602,4.0,Yes,No,No,1
776,30.0,Female,Urban,2.9718595014353855,71.67945487159103,4.5507670434263305,2.0,Yes,No,No,0
777,31.0,Female,Urban,3.6662746854298085,43.75548830156916,4.193827997403574,4.0,No,No,No,0
778,31.0,Female,Urban,3.755902081362264,65.38205414284016,3.2418730054193787,4.0,No,No,No,0
779,34.0,Male,Rural,2.371251454833062,,3.907099064430575,2.0,No,Yes,No,1
780,30.0,Female,Urban,3.6126697920148914,65.24967269115326,3.1009768096974613,4.0,No,Yes,No,0
781,31.0,Female,Urban,3.991145692308182,68.2829276038198,2.5372988359321287,4.0,No,Yes,Yes,0
782,29.0,Female,Urban,3.701572667281586,62.71760615928085,,6.0,No,No,No,0
783,21.0,Female,Urban,3.028831387313641,64.18441413429753,2.4742112509703267,3.0,No,Yes,No,1
784,32.0,Female,Urban,4.362855185391615,83.48814627741453,3.609158978886729,3.0,No,Yes,No,0
785,29.0,Male,Rural,3.183757497691631,66.78296822934709,3.211782413640772,5.0,No,Yes,No,0
786,28.0,Male,Urban,2.864551050114135,57.736610986995984,3.654264108307187,2.0,Yes,Yes,No,0
787,34.0,Female,Rural,2.953095940639618,32.66363995815573,3.8613481029955623,5.0,No,No,No,1
788,29.0,Male,Urban,,63.12755858545336,,3.0,No,Yes,No,1
789,22.0,Male,Urban,4.191230931954466,46.398198307451096,3.4491988422767763,3.0,No,No,No,0
790,21.0,Female,Urban,4.300786570481375,48.11500607758889,1.758658189841945,6.0,No,Yes,No,1
791,,Male,Rural,3.727238978090461,79.54213691951864,3.3333049400949006,,No,No,No,0
792,19.0,Female,Urban,2.885158071147926,78.50410678888818,2.4980886028855203,2.0,No,Yes,No,1
793,17.0,Male,Urban,3.2071899267825796,46.99344803286125,3.2833902039478655,2.0,Yes,No,No,0
794,30.0,Male,Rural,3.0625368869887555,80.21775365609999,4.2923621823427505,4.0,No,No,No,0
795,30.0,Female,Urban,3.4940812962513013,75.51230170305637,1.833761045332814,4.0,No,Yes,No,1
796,19.0,Male,Urban,2.53657598757875,60.59717515480659,3.352525541967457,2.0,Yes,Yes,Yes,0
797,23.0,Male,Rural,3.66765004732339,78.81257101114164,,3.0,Yes,Yes,No,0
798,33.0,Male,Urban,3.9879266395721347,50.480288025022375,1.6862255930202275,3.0,No,No,Yes,0
799,31.0,Male,Rural,3.5113999873844337,55.546842965732836,3.718384942989344,5.0,Yes,No,No,0
800,27.0,Male,Urban,3.8768355758316426,52.72373633690151,3.2273772977470614,3.0,No,Yes,No,0
801,34.0,Female,Rural,3.037531699287569,56.66195531906058,2.7930092973188003,4.0,No,Yes,No,0
802,22.0,Male,Urban,2.7278043536607295,80.54426566609901,2.622575665694796,5.0,No,No,Yes,0
803,32.0,Female,Rural,3.218390231659637,53.99645042718875,5.0,2.0,No,Yes,No,1
804,,Male,Urban,4.294835191553475,56.18442237345479,2.88490531460319,6.0,Yes,No,Yes,0
805,27.0,Male,Urban,4.218542786213389,58.579621056375586,1.7597415891241521,3.0,No,Yes,No,0
806,18.0,Female,Urban,3.326422895688247,72.3455647411603,2.455281297704538,4.0,No,Yes,No,1
807,21.0,Female,Urban,4.322776246539529,65.92366875865713,2.9067091287055726,2.0,Yes,No,No,0
808,25.0,Male,Urban,3.405548825828284,80.34807358701138,2.8924821464366697,4.0,No,Yes,No,0
809,21.0,Male,Urban,4.507602532104367,61.46367418089268,3.13691753649118,4.0,No,No,No,0
810,17.0,Male,Rural,3.890015215294615,54.52686761012025,,4.0,Yes,No,No,0
811,19.0,Female,Urban,3.3292457783751885,63.9502818667844,3.633232504466596,5.0,No,No,No,0
812,34.0,Male,Urban,4.077565351493486,70.41826481691466,2.812979687269518,3.0,Yes,No,No,0
813,23.0,Female,Urban,3.135550387652473,58.790703436318424,2.111419839318816,1.0,No,Yes,Yes,1
814,26.0,Male,Urban,3.038850044748192,73.2878951002318,2.547531030668207,5.0,No,Yes,No,0
815,24.0,Male,Rural,2.7296666888823458,91.73618798654779,2.892266689271502,4.0,Yes,Yes,Yes,0
816,31.0,Male,Urban,3.755150825484899,62.94129296319487,3.878899062504422,,No,No,No,0
817,17.0,Female,Urban,3.568104572535792,70.435483942572,3.5876194455458883,4.0,No,Yes,No,1
818,21.0,Female,Urban,3.5537320435515767,86.11964489407733,2.9295868784782937,1.0,Yes,No,No,0
819,27.0,Male,Rural,3.354088721418376,62.10635250744642,3.215757563272282,3.0,Yes,No,Yes,1
820,31.0,Female,Urban,4.462730807449333,59.703297702627296,3.3721193917223715,1.0,No,No,No,0
821,24.0,Male,Urban,3.345836426744037,56.73313862537823,4.830980261473966,4.0,No,No,No,0
822,29.0,Female,Urban,3.165952535527547,74.62341000731212,2.705900901383468,5.0,No,No,No,0
823,31.0,Female,Urban,4.347667387641287,76.00972125543866,3.5736551831919914,4.0,Yes,No,No,0
824,28.0,Male,Urban,4.452770260181702,68.0418075970855,3.7810943407855526,5.0,No,Yes,Yes,0
825,31.0,Male,Rural,3.803315269908019,70.31901352617072,2.4375564928705096,3.0,Yes,Yes,No,0
826,,Male,Urban,2.5559833199167263,85.08517687536276,3.351378075642058,1.0,No,No,Yes,1
827,20.0,Male,Urban,3.240173405850674,80.19578520923494,3.330746397004594,3.0,Yes,No,No,1
828,24.0,Female,Urban,3.967741889531433,52.95721895555012,2.824157598314028,2.0,Yes,Yes,No,0
